Image,Ground Truth Season,a photo of spring,a photo of summer,a photo of autumn,a photo of winter,blooming flowers,dense green trees,colorful leaves,bare trees,a colorful wildflowers,sunlit wheat fields,yellow leaves,icy rivers,green grass and fresh buds on trees,dense green trees in summer,brown leaves in fall,cold weather with bare trees
/mnt/lake/VBags/141222/frame0083.jpg,Winter,0.3823,0.1261,0.008446,0.4832,0.001466,0.0083,9.97e-05,0.99,0.000506,0.0002952,0.0402,0.959,0.02023,0.000861,0.004375,0.9746
/mnt/lake/VBags/141222/frame0441.jpg,Winter,0.4185,0.1237,0.005436,0.4524,0.00423,0.007545,3.66e-05,0.9883,0.0003633,3.92e-05,0.02095,0.9785,0.01019,0.001663,0.01173,0.9766
/mnt/lake/VBags/141222/frame0179.jpg,Winter,0.568,0.0689,0.02917,0.334,0.002043,0.003698,0.0001286,0.994,0.00106,0.00059,0.1345,0.864,0.0379,0.000995,0.02817,0.933
/mnt/lake/VBags/141222/frame0438.jpg,Winter,0.441,0.11865,0.00629,0.434,0.001935,0.01131,8.637e-05,0.987,0.0002369,4.053e-05,0.04208,0.9575,0.009,0.0017185,0.01174,0.9775
/mnt/lake/VBags/141222/frame0190.jpg,Winter,0.4631,0.0744,0.00671,0.4558,0.001887,0.00513,4.876e-05,0.993,0.0002321,0.0001322,0.05417,0.9453,0.02904,0.001296,0.008064,0.9614
/mnt/lake/VBags/141222/frame0208.jpg,Winter,0.33,0.05737,0.00542,0.607,0.004093,0.00952,0.0001091,0.9863,0.0001254,3.195e-05,0.014725,0.9854,0.00815,0.0008326,0.003561,0.9873
/mnt/lake/VBags/141222/frame0094.jpg,Winter,0.4614,0.1013,0.00393,0.4333,0.002878,0.003933,5.525e-05,0.993,0.0005074,0.000553,0.02226,0.9766,0.02594,0.000198,0.0006595,0.973
/mnt/lake/VBags/150111/frame0168.jpg,Winter,0.1912,0.09467,0.003727,0.7104,0.003704,0.0009513,7.69e-05,0.995,1.293e-05,0.002707,0.002974,0.994,0.00322,4.85e-05,0.000624,0.996
/mnt/lake/VBags/150111/frame0312.jpg,Winter,0.2048,0.0968,0.00529,0.693,0.00157,0.002249,3.47e-05,0.996,4.68e-05,0.000383,0.007935,0.9917,0.00405,0.000531,0.01993,0.9756
/mnt/lake/VBags/150111/frame0120.jpg,Winter,0.2343,0.1235,0.00551,0.6367,0.0207,0.01162,0.0003564,0.9673,0.0005417,0.003267,0.01685,0.9795,0.04962,0.001149,0.0831,0.866
/mnt/lake/VBags/150111/frame0291.jpg,Winter,0.2874,0.02982,0.004433,0.6787,0.00743,0.00404,0.0001259,0.9883,6.795e-05,2.12e-05,0.01033,0.9897,0.02237,0.000329,0.01142,0.966
/mnt/lake/VBags/150111/frame0365.jpg,Winter,0.3105,0.09033,0.01014,0.589,0.001186,0.001547,6.384e-05,0.997,0.0001315,0.000477,0.02194,0.9775,0.002104,0.0002513,0.005127,0.9927
/mnt/lake/VBags/150111/frame0292.jpg,Winter,0.2642,0.0987,0.00354,0.634,0.001264,0.0005107,1.06e-05,0.998,5.007e-05,0.000564,0.01081,0.989,0.00167,0.0001308,0.002626,0.9956
/mnt/lake/VBags/150111/frame0157.jpg,Winter,0.2869,0.1512,0.008804,0.553,0.006775,0.002914,0.0002885,0.99,3.445e-05,0.002417,0.007328,0.99,0.00688,0.0002587,0.003006,0.9897
/mnt/lake/VBags/150111/frame0151.jpg,Winter,0.2756,0.1409,0.008865,0.5747,0.002102,0.006084,0.0001224,0.9917,0.0002575,0.0008917,0.03616,0.963,0.00378,0.0016,0.01012,0.9844
/mnt/lake/VBags/150111/frame0287.jpg,Winter,0.3826,0.0373,0.00581,0.574,0.02869,0.0357,0.00046,0.935,9.36e-05,0.0001605,0.0028,0.997,0.2429,0.001884,0.02994,0.725
/mnt/lake/VBags/150111/frame0079.jpg,Winter,0.2642,0.1705,0.005928,0.559,0.003569,0.006878,0.000133,0.9893,2.027e-05,0.0001022,0.000925,0.999,0.00755,0.0005383,0.003298,0.989
/mnt/lake/VBags/150111/frame0333.jpg,Winter,0.755,0.04752,0.00378,0.1938,0.0007663,0.001345,7.015e-05,0.998,0.0004032,0.0004532,0.02594,0.973,0.01659,0.0002518,0.00394,0.979
/mnt/lake/VBags/150111/frame0012.jpg,Winter,0.6646,0.2026,0.003891,0.1288,0.001524,0.000803,2.62e-05,0.9976,0.000293,0.003077,0.01468,0.982,0.01168,9.06e-05,0.0004973,0.988
/mnt/lake/VBags/150111/frame0326.jpg,Winter,0.7656,0.1036,0.004017,0.127,0.0009346,0.00555,3.1e-05,0.9937,0.0002456,0.0004447,0.05182,0.9473,0.02692,0.00195,0.00736,0.964
/mnt/lake/VBags/150111/frame0275.jpg,Winter,0.452,0.2037,0.02888,0.3154,0.007565,0.000862,0.0010395,0.9907,0.01175,0.003555,0.0939,0.8906,0.0093,4.804e-05,0.01158,0.979
/mnt/lake/VBags/150111/frame0327.jpg,Winter,0.858,0.0836,0.001682,0.0566,0.001972,0.00733,4.643e-05,0.9907,0.001572,0.002436,0.1155,0.8804,0.1002,0.001953,0.00469,0.893
/mnt/lake/VBags/150111/frame0152.jpg,Winter,0.3967,0.2157,0.008766,0.3787,0.001523,0.0008817,6.09e-05,0.9976,0.0001046,0.003437,0.013176,0.9834,0.002886,7.224e-05,0.001496,0.9956
/mnt/lake/VBags/150111/frame0337.jpg,Winter,0.5938,0.11694,0.004395,0.285,0.001,0.0003297,3.94e-05,0.9985,5.81e-05,0.0002644,0.00298,0.9966,0.004898,2.13e-05,0.001471,0.9937
/mnt/lake/VBags/150111/frame0009.jpg,Winter,0.3142,0.3345,0.0009394,0.3506,0.001621,0.001323,1.2e-05,0.997,7.84e-05,0.0008426,0.0001633,0.999,0.00365,2.66e-05,1.293e-05,0.996
/mnt/lake/VBags/150111/frame0061.jpg,Winter,0.698,0.1793,0.00281,0.11945,0.003117,0.002352,4.73e-05,0.9946,0.001753,0.001621,0.05988,0.9365,0.0632,0.0004604,0.007668,0.9287
/mnt/lake/VBags/150111/frame0380.jpg,Winter,0.656,0.07477,0.004353,0.265,0.001006,0.01,0.0001259,0.989,0.0004256,0.000664,0.0414,0.9575,0.01738,0.001183,0.01793,0.9634
/mnt/lake/VBags/150111/frame0374.jpg,Winter,0.5337,0.1288,0.00354,0.334,0.001888,0.01968,7.56e-05,0.9785,6.59e-05,0.00012124,0.001897,0.998,0.01382,0.003332,0.01447,0.9683
/mnt/lake/VBags/150111/frame0014.jpg,Winter,0.279,0.439,0.003147,0.279,0.01912,0.0004094,0.000226,0.9805,1.866e-05,0.005642,0.0002766,0.994,0.006096,1.34e-05,0.0002515,0.9937
/mnt/lake/VBags/150111/frame0370.jpg,Winter,0.5176,0.12286,0.004204,0.3555,0.00172,0.004192,0.00012076,0.994,9.26e-05,7.22e-05,0.005302,0.9946,0.00491,0.0004158,0.01443,0.9805
/mnt/lake/VBags/150111/frame0106.jpg,Winter,0.6343,0.146,0.0075,0.2124,0.00172,0.004063,4.24e-05,0.994,0.0001688,0.0006576,0.006092,0.993,0.01511,0.001519,0.00382,0.9795
/mnt/lake/VBags/150111/frame0339.jpg,Winter,0.4338,0.1476,0.00467,0.4138,0.001151,0.0001292,1.615e-05,0.9985,1.42e-05,2.37e-05,0.0008297,0.999,0.0014305,1.11e-05,0.001303,0.997
/mnt/lake/VBags/150111/frame0377.jpg,Winter,0.609,0.2384,0.00362,0.1492,0.0241,0.04163,0.001359,0.933,0.0001903,0.000137,0.004536,0.995,0.04462,0.008,0.1054,0.842
/mnt/lake/VBags/150111/frame0289.jpg,Winter,0.3857,0.1487,0.00752,0.458,0.007156,0.010254,0.0001157,0.9824,6.77e-05,6.163e-05,0.006588,0.993,0.01417,0.002703,0.05023,0.933
/mnt/lake/VBags/150111/frame0378.jpg,Winter,0.575,0.1323,0.003473,0.289,0.007065,0.02281,0.0003202,0.9697,0.00010717,5.78e-05,0.008316,0.9917,0.01984,0.003906,0.03537,0.941
/mnt/lake/VBags/150111/frame0030.jpg,Winter,0.3655,0.0645,0.003698,0.5664,0.00351,0.00803,6.23e-05,0.9883,9.04e-05,1.675e-05,0.01406,0.986,0.01796,0.001148,0.01513,0.966
/mnt/lake/VBags/150111/frame0107.jpg,Winter,0.656,0.1375,0.01011,0.1969,0.002314,0.003815,7.915e-05,0.9937,0.00010836,3.3e-05,0.00506,0.9946,0.00599,0.000993,0.01706,0.976
/mnt/lake/VBags/150111/frame0277.jpg,Winter,0.686,0.05722,0.004276,0.2524,0.03296,0.003698,0.0001944,0.9634,0.0212,0.011795,0.1654,0.802,0.12244,0.0001689,0.0006227,0.877
/mnt/lake/VBags/150111/frame0293.jpg,Winter,0.3176,0.06555,0.00439,0.6123,0.002245,0.003166,6.27e-05,0.9946,7.36e-05,3.85e-05,0.01666,0.9834,0.007324,0.0002751,0.002913,0.9893
/mnt/lake/VBags/150111/frame0011.jpg,Winter,0.5107,0.223,0.005585,0.2607,0.001047,0.0008416,1.16e-05,0.998,0.001669,0.004753,0.05884,0.9346,0.00986,5.68e-05,0.000113,0.9897
/mnt/lake/VBags/150111/frame0276.jpg,Winter,0.3638,0.1181,0.00495,0.513,0.002466,0.002317,4.18e-05,0.995,0.0004218,0.001695,0.0636,0.934,0.006184,0.0001926,0.001492,0.992
/mnt/lake/VBags/150111/frame0270.jpg,Winter,0.3337,0.09265,0.01489,0.5586,0.007565,0.001421,0.0002933,0.9907,0.001756,0.0009694,0.05905,0.938,0.01732,0.0001724,0.02223,0.9604
/mnt/lake/VBags/150111/frame0031.jpg,Winter,0.5635,0.04486,0.004044,0.3875,0.001569,0.002508,2.986e-05,0.996,0.00038,0.0004656,0.014946,0.9844,0.01688,0.0003092,0.001672,0.981
/mnt/lake/VBags/150111/frame0384.jpg,Winter,0.6426,0.083,0.006203,0.268,0.001692,0.00529,2.867e-05,0.993,0.0001929,0.0002806,0.03674,0.963,0.01251,0.00111,0.00795,0.9785
/mnt/lake/VBags/150111/frame0385.jpg,Winter,0.736,0.08514,0.004444,0.1747,0.00284,0.01686,8.58e-05,0.98,0.00071,0.0001972,0.04532,0.9536,0.03677,0.004528,0.0107,0.948
/mnt/lake/VBags/150111/frame0335.jpg,Winter,0.5044,0.1009,0.007904,0.3867,0.002857,0.01079,0.0002577,0.9863,0.0003226,0.00015,0.03065,0.9688,0.01947,0.002117,0.02539,0.953
/mnt/lake/VBags/150111/frame0048.jpg,Winter,0.76,0.0361,0.005894,0.1982,0.003633,0.00412,0.0001432,0.992,0.002182,0.003225,0.0572,0.9375,0.1476,0.000318,0.002462,0.8496
/mnt/lake/VBags/150216/frame0286.jpg,Winter,0.1368,0.0234,0.001921,0.838,0.003317,0.002464,3.54e-05,0.994,1.657e-05,3.7e-06,0.001432,0.9985,0.002348,9.11e-05,0.004597,0.993
/mnt/lake/VBags/150216/frame0272.jpg,Winter,0.1311,0.037,0.003283,0.8286,0.000588,0.001048,4.125e-05,0.9985,3.415e-05,3.7e-06,0.003325,0.9966,0.000938,3.064e-05,0.002148,0.997
/mnt/lake/VBags/150216/frame0026.jpg,Winter,0.10834,0.0481,0.00447,0.839,0.002079,0.002178,7.34e-05,0.9956,1.55e-05,9.95e-06,0.002672,0.997,0.0005784,0.0001271,0.001345,0.998
/mnt/lake/VBags/150216/frame0285.jpg,Winter,0.2026,0.0529,0.00303,0.741,0.06125,0.00829,0.001793,0.9287,0.0002964,3.15e-05,0.01385,0.986,0.013885,0.0001668,0.01264,0.973
/mnt/lake/VBags/150216/frame0310.jpg,Winter,0.1908,0.04126,0.001456,0.7666,0.0007315,0.001205,1.72e-05,0.998,1.144e-05,5.84e-06,0.003593,0.9966,0.001724,9.143e-05,0.001498,0.9966
/mnt/lake/VBags/150216/frame0237.jpg,Winter,0.1938,0.0582,0.005165,0.7427,0.01114,0.00133,0.0001773,0.9873,0.001423,0.0007153,0.02158,0.976,0.004498,2.94e-05,0.00894,0.9863
/mnt/lake/VBags/150216/frame0311.jpg,Winter,0.208,0.0518,0.00266,0.7373,0.006565,0.003515,0.0001341,0.9897,1.48e-05,1.6e-06,0.003944,0.996,0.001544,0.0001816,0.00271,0.9956
/mnt/lake/VBags/150216/frame0027.jpg,Winter,0.1967,0.0701,0.002634,0.7305,0.0103,0.002645,0.0001092,0.987,2.503e-05,5.7e-06,0.002115,0.998,0.001646,4.524e-05,0.001452,0.997
/mnt/lake/VBags/150216/frame0021.jpg,Winter,0.1488,0.0433,0.00361,0.804,0.0001851,0.0002378,3.9e-06,0.9995,8.357e-05,0.002205,0.00497,0.9927,0.000392,5.36e-06,2.28e-05,0.9995
/mnt/lake/VBags/150216/frame0030.jpg,Winter,0.1642,0.1183,0.004047,0.7134,0.01741,0.001723,0.0003393,0.9805,0.0001099,0.0001599,0.006386,0.993,0.001806,4.89e-05,0.001893,0.996
/mnt/lake/VBags/150216/frame0135.jpg,Winter,0.4075,0.0436,0.01762,0.5312,0.001674,0.0004945,4.977e-05,0.9976,0.03497,0.01306,0.06433,0.8877,0.005714,4.79e-05,0.002699,0.9917
/mnt/lake/VBags/150216/frame0081.jpg,Winter,0.521,0.02289,0.01064,0.4456,0.002174,0.003817,0.00010824,0.994,0.000806,0.0001663,0.08026,0.919,0.01666,0.0003247,0.01493,0.9683
/mnt/lake/VBags/150216/frame0323.jpg,Winter,0.5557,0.03903,0.00481,0.4004,0.001826,0.006577,5.347e-05,0.9917,0.0004425,4.49e-05,0.0566,0.943,0.00886,0.000948,0.013504,0.9766
/mnt/lake/VBags/150216/frame0051.jpg,Winter,0.67,0.0478,0.002739,0.2793,0.001096,0.002977,2.01e-05,0.996,0.000505,0.0001504,0.05746,0.942,0.03665,0.0003824,0.003103,0.96
/mnt/lake/VBags/150216/frame0312.jpg,Winter,0.686,0.0581,0.003544,0.2524,0.001464,0.0097,5.41e-05,0.989,0.000556,0.0001967,0.0838,0.9155,0.01273,0.00175,0.005306,0.98
/mnt/lake/VBags/150216/frame0271.jpg,Winter,0.2505,0.03235,0.003357,0.714,0.0004506,0.001325,2.54e-05,0.998,5.56e-05,9.9e-06,0.00746,0.9927,0.001279,8.434e-05,0.004128,0.9946
/mnt/lake/VBags/150216/frame0296.jpg,Winter,0.6064,0.04752,0.005672,0.3403,0.002054,0.0134,6.3e-05,0.9844,0.0003872,0.00012183,0.06464,0.935,0.0132,0.002089,0.014725,0.97
/mnt/lake/VBags/150216/frame0297.jpg,Winter,0.5728,0.05942,0.003918,0.364,0.001995,0.01203,6.217e-05,0.986,0.0001899,3.123e-05,0.01406,0.986,0.01024,0.001474,0.007374,0.981
/mnt/lake/VBags/150216/frame0292.jpg,Winter,0.639,0.08,0.005707,0.275,0.001851,0.00856,7.52e-05,0.9897,0.0001743,1.42e-05,0.02129,0.9785,0.006485,0.001092,0.01485,0.9775
/mnt/lake/VBags/150216/frame0251.jpg,Winter,0.4915,0.1522,0.00794,0.3484,0.007484,0.01196,7.69e-05,0.9805,0.001078,0.0001145,0.1539,0.8447,0.01569,0.004784,0.02429,0.955
/mnt/lake/VBags/150216/frame0214.jpg,Winter,0.3516,0.4175,0.007645,0.2234,0.3352,0.00233,0.0211,0.641,0.03055,0.002733,0.001291,0.9653,0.1807,8.124e-05,0.003468,0.816
/mnt/lake/VBags/150216/frame0280.jpg,Winter,0.703,0.04938,0.004383,0.243,0.008224,0.02612,0.0005016,0.9653,0.0002284,1.1e-05,0.00926,0.9907,0.03568,0.00195,0.04236,0.92
/mnt/lake/VBags/150216/frame0273.jpg,Winter,0.2788,0.03833,0.003565,0.679,0.003717,0.01238,0.000142,0.984,6.32e-05,1.61e-05,0.00573,0.994,0.00623,0.0007324,0.00893,0.984
/mnt/lake/VBags/150216/frame0031.jpg,Winter,0.1724,0.1724,0.004593,0.6504,0.000842,0.000882,1.067e-05,0.998,1.82e-05,2.176e-05,0.000424,0.9995,0.000503,3.02e-05,0.0003004,0.999
/mnt/lake/VBags/150216/frame0284.jpg,Winter,0.3716,0.09106,0.00498,0.532,0.002916,0.005894,0.0001522,0.991,3.254e-05,5.25e-06,0.00547,0.9946,0.00793,0.000797,0.03134,0.96
/mnt/lake/VBags/150216/frame0279.jpg,Winter,0.3684,0.0312,0.00226,0.598,0.001732,0.013,8.893e-05,0.9854,5.87e-05,2.73e-05,0.00885,0.991,0.00935,0.001527,0.005005,0.984
/mnt/lake/VBags/150216/frame0253.jpg,Winter,0.5522,0.2163,0.004704,0.2267,0.1354,0.00776,0.00092,0.856,0.001845,9.406e-05,0.004223,0.9937,0.08545,0.001328,0.0635,0.8496
/mnt/lake/VBags/150216/frame0321.jpg,Winter,0.565,0.05865,0.005627,0.3706,0.001579,0.011314,9.49e-05,0.987,0.0002359,3.43e-05,0.02333,0.9766,0.0074,0.001327,0.006844,0.9844
/mnt/lake/VBags/150216/frame0218.jpg,Winter,0.4045,0.2532,0.01184,0.3303,0.604,0.0023,0.003592,0.3901,0.009285,0.0004659,0.005333,0.985,0.0909,0.0003545,0.02585,0.883
/mnt/lake/VBags/150216/frame0304.jpg,Winter,0.6,0.0695,0.0038,0.3264,0.003345,0.00896,0.00012,0.988,0.0001487,3.505e-05,0.01665,0.9834,0.009575,0.000919,0.01269,0.977
/mnt/lake/VBags/150216/frame0203.jpg,Winter,0.6714,0.1724,0.004383,0.1521,0.02922,0.003078,0.0003002,0.9673,0.04486,0.004513,0.0493,0.9014,0.0757,0.0001373,0.001808,0.9224
/mnt/lake/VBags/150216/frame0022.jpg,Winter,0.2378,0.04758,0.004635,0.71,0.0004582,0.0004044,4.53e-06,0.999,7.063e-05,0.000345,0.002756,0.997,0.001017,1.025e-05,3.22e-05,0.999
/mnt/lake/VBags/150216/frame0158.jpg,Winter,0.5864,0.1137,0.00462,0.295,0.002111,0.00243,1.454e-05,0.9956,0.0003867,0.000369,0.04333,0.956,0.02878,0.0003457,0.002762,0.9683
/mnt/lake/VBags/150216/frame0258.jpg,Winter,0.4277,0.04507,0.003368,0.524,0.000996,0.00475,1.74e-05,0.994,0.0003836,0.001859,0.004253,0.9937,0.02594,0.0003164,0.0004,0.973
/mnt/lake/VBags/150216/frame0234.jpg,Winter,0.4526,0.1127,0.002865,0.432,0.07434,0.00582,0.0002384,0.9194,0.02153,0.05945,0.01785,0.9014,0.01971,3.254e-05,0.000517,0.98
/mnt/lake/VBags/150216/frame0210.jpg,Winter,0.5557,0.0879,0.00898,0.3477,0.04883,0.0005956,0.0002108,0.95,0.003342,0.00098,0.02469,0.971,0.07776,4.47e-05,0.00432,0.918
/mnt/lake/VBags/150216/frame0257.jpg,Winter,0.5103,0.05548,0.004772,0.4297,0.002785,0.005802,9.68e-05,0.991,0.0003223,5.69e-05,0.03113,0.9683,0.01091,0.000731,0.006413,0.982
/mnt/lake/VBags/150216/frame0241.jpg,Winter,0.5474,0.04288,0.002657,0.407,0.00432,0.002922,2.956e-05,0.9927,0.006958,0.02975,0.1465,0.817,0.08496,0.0002242,0.001331,0.9136
/mnt/lake/VBags/150216/frame0065.jpg,Winter,0.587,0.06793,0.00532,0.3398,0.002283,0.001892,3.99e-05,0.9956,0.0007215,0.0001432,0.02974,0.969,0.00855,0.0001802,0.002909,0.9883
/mnt/lake/VBags/150216/frame0040.jpg,Winter,0.6514,0.04718,0.003017,0.2983,0.004593,0.003748,2.71e-05,0.9917,0.001636,0.0006065,0.0746,0.9233,0.0704,0.0003753,0.001847,0.9272
/mnt/lake/VBags/150226/frame0330.jpg,Winter,0.1898,0.0335,0.002388,0.7744,0.007812,0.0153,0.0002323,0.9766,1.47e-05,0.000269,0.001727,0.998,0.01009,0.000868,0.006935,0.982
/mnt/lake/VBags/150226/frame0325.jpg,Winter,0.2502,0.05496,0.003859,0.691,0.000764,0.004536,1.16e-05,0.9946,3.415e-05,5.99e-05,0.003538,0.9966,0.001615,0.000979,0.004322,0.993
/mnt/lake/VBags/150226/frame0139.jpg,Winter,0.2854,0.08844,0.00267,0.6235,0.4946,0.0254,0.000779,0.4792,0.0004745,0.0001577,0.01186,0.9873,0.2031,0.002518,0.05136,0.743
/mnt/lake/VBags/150226/frame0291.jpg,Winter,0.316,0.05,0.00606,0.628,0.0132,0.001369,0.000301,0.9854,0.000269,2.277e-05,0.04742,0.952,0.006695,4.84e-05,0.01508,0.978
/mnt/lake/VBags/150226/frame0173.jpg,Winter,0.2634,0.1188,0.00506,0.613,0.3596,0.01682,0.002241,0.621,0.0003622,4.464e-05,0.009125,0.99,0.1488,0.001136,0.0703,0.78
/mnt/lake/VBags/150226/frame0152.jpg,Winter,0.2878,0.0892,0.004044,0.619,0.1554,0.01637,0.001488,0.8267,0.000598,8.61e-05,0.02261,0.9766,0.2566,0.0007324,0.0974,0.645
/mnt/lake/VBags/150226/frame0025.jpg,Winter,0.3308,0.02983,0.001581,0.6377,0.001751,0.001984,2.575e-05,0.996,0.0001031,5.92e-05,0.01542,0.9844,0.01854,8.45e-05,0.0004292,0.981
/mnt/lake/VBags/150226/frame0277.jpg,Winter,0.274,0.1399,0.006542,0.5796,0.0072,0.004433,0.0003698,0.988,0.0002606,1.41e-05,0.0326,0.9673,0.006668,0.000359,0.0775,0.9155
/mnt/lake/VBags/150226/frame0255.jpg,Winter,0.2556,0.1246,0.00681,0.6133,0.00296,0.0071,9.08e-05,0.9897,7.766e-05,2.223e-05,0.01001,0.9897,0.004147,0.0009694,0.01163,0.9834
/mnt/lake/VBags/150226/frame0113.jpg,Winter,0.3718,0.05527,0.006104,0.567,0.00828,0.004227,0.0004318,0.9873,0.00702,0.00074,0.1284,0.864,0.01945,0.0003507,0.0283,0.9517
/mnt/lake/VBags/150226/frame0022.jpg,Winter,0.3484,0.12427,0.00425,0.523,0.0002304,0.0003514,7.6e-06,0.9995,8.73e-05,0.000472,0.00955,0.9897,0.001926,1.746e-05,7.13e-05,0.998
/mnt/lake/VBags/150226/frame0014.jpg,Winter,0.184,0.1898,0.003878,0.6226,0.0005608,0.001573,1.8e-05,0.998,0.001155,0.003668,0.009224,0.986,0.0002341,3.946e-05,8.89e-05,0.9995
/mnt/lake/VBags/150226/frame0021.jpg,Winter,0.2042,0.1128,0.003004,0.68,0.0002453,0.0002304,1.45e-05,0.9995,1.77e-05,3.874e-05,0.0028,0.997,0.0004582,5e-06,2.354e-05,0.9995
/mnt/lake/VBags/150226/frame0253.jpg,Winter,0.461,0.06433,0.006573,0.4683,0.001239,0.004677,4.96e-05,0.994,0.0002987,8.76e-05,0.0665,0.933,0.006657,0.0008593,0.00472,0.988
/mnt/lake/VBags/150226/frame0337.jpg,Winter,0.675,0.10516,0.004208,0.2157,0.002747,0.004253,9.25e-05,0.9927,0.000807,2.575e-05,0.0646,0.9346,0.01945,0.0008416,0.02744,0.952
/mnt/lake/VBags/150226/frame0010.jpg,Winter,0.2598,0.3132,0.00539,0.4216,0.000458,0.0008035,1.38e-05,0.9985,7.71e-05,0.0004725,0.0006356,0.999,0.000607,2.47e-05,7.135e-05,0.9995
/mnt/lake/VBags/150226/frame0284.jpg,Winter,0.6177,0.089,0.00587,0.2874,0.002167,0.007217,6.753e-05,0.9907,0.001146,8.845e-05,0.04953,0.949,0.02213,0.001654,0.03537,0.941
/mnt/lake/VBags/150226/frame0308.jpg,Winter,0.4626,0.10486,0.00468,0.4277,0.00141,0.01588,5.054e-05,0.9824,0.0001979,5.895e-05,0.01168,0.9883,0.01207,0.002304,0.01152,0.974
/mnt/lake/VBags/150226/frame0011.jpg,Winter,0.1887,0.311,0.00305,0.497,0.000465,0.001187,1.47e-05,0.9985,0.0003724,0.002796,0.001473,0.995,0.000357,2.885e-05,4.13e-05,0.9995
/mnt/lake/VBags/150226/frame0024.jpg,Winter,0.421,0.05267,0.002792,0.524,0.000458,0.0008554,7.87e-06,0.9985,0.0004115,0.000336,0.02127,0.978,0.011505,2.944e-05,4.63e-05,0.9883
/mnt/lake/VBags/150226/frame0213.jpg,Winter,0.2688,0.5103,0.01163,0.2094,0.4836,0.004025,0.0132,0.499,0.001863,0.0003724,0.00241,0.995,0.0802,0.0006027,0.05057,0.8687
/mnt/lake/VBags/150226/frame0212.jpg,Winter,0.3545,0.3833,0.00702,0.2554,0.517,0.001272,0.003223,0.4783,0.0014515,0.0001874,0.002232,0.996,0.03047,0.0001715,0.02144,0.9478
/mnt/lake/VBags/150226/frame0329.jpg,Winter,0.3748,0.0863,0.001997,0.537,0.0101,0.00694,8.34e-05,0.983,3.07e-05,0.000503,0.000869,0.9985,0.0182,0.0006227,0.003065,0.978
/mnt/lake/VBags/150226/frame0290.jpg,Winter,0.4417,0.199,0.00468,0.3547,0.001667,0.004063,8.7e-05,0.994,6.52e-05,1.04e-05,0.00547,0.9946,0.00801,0.0004737,0.0211,0.97
/mnt/lake/VBags/150226/frame0304.jpg,Winter,0.5806,0.10406,0.004646,0.3108,0.00358,0.01906,0.0001245,0.977,8.75e-05,1.88e-05,0.007812,0.992,0.01433,0.002338,0.02477,0.9585
/mnt/lake/VBags/150226/frame0339.jpg,Winter,0.3757,0.0643,0.004513,0.555,0.003767,0.01467,0.000163,0.9814,0.0001948,4.66e-05,0.01186,0.988,0.00878,0.001702,0.02106,0.9683
/mnt/lake/VBags/150226/frame0287.jpg,Winter,0.622,0.0698,0.0049,0.3032,0.00924,0.0484,0.0003262,0.942,0.0004115,5.15e-05,0.01384,0.986,0.06396,0.00764,0.04535,0.883
/mnt/lake/VBags/150226/frame0286.jpg,Winter,0.463,0.0897,0.005917,0.4417,0.003126,0.02966,0.00012124,0.9673,0.0001907,5.51e-05,0.01717,0.9824,0.03256,0.005836,0.02496,0.9365
/mnt/lake/VBags/150226/frame0332.jpg,Winter,0.4028,0.0445,0.002048,0.551,0.00199,0.01492,3.94e-05,0.983,7.51e-05,1.78e-05,0.00407,0.9956,0.01398,0.001406,0.004906,0.9795
/mnt/lake/VBags/150226/frame0288.jpg,Winter,0.512,0.1074,0.005264,0.375,0.00501,0.02544,0.0002235,0.969,0.0003538,4.905e-05,0.03162,0.968,0.03055,0.00401,0.02962,0.936
/mnt/lake/VBags/150226/frame0037.jpg,Winter,0.481,0.03275,0.00526,0.481,0.000502,0.00255,1.24e-05,0.997,0.0002083,0.001009,0.02226,0.9766,0.02258,0.00042,0.001561,0.9756
/mnt/lake/VBags/150226/frame0020.jpg,Winter,0.3164,0.07874,0.004444,0.6006,0.00048,0.000779,1.18e-05,0.9985,4.99e-05,0.000301,0.00669,0.993,0.002115,4.125e-05,0.0002606,0.9976
/mnt/lake/VBags/150226/frame0052.jpg,Winter,0.5317,0.04794,0.00619,0.414,0.002283,0.001923,4.45e-05,0.9956,0.0003958,4.727e-05,0.02885,0.9707,0.014915,0.0001632,0.002436,0.9824
/mnt/lake/VBags/150226/frame0091.jpg,Winter,0.6523,0.03915,0.005302,0.3032,0.02254,0.01898,0.000198,0.9585,0.0208,0.01213,0.05478,0.912,0.2742,0.001102,0.002645,0.722
/mnt/lake/VBags/150226/frame0051.jpg,Winter,0.617,0.044,0.003393,0.3354,0.002663,0.003584,1.955e-05,0.9937,0.002665,0.0037,0.02214,0.9717,0.1142,0.0002744,0.001173,0.8843
/mnt/lake/VBags/150226/frame0068.jpg,Winter,0.499,0.0373,0.009285,0.4543,0.001976,0.00581,4.363e-05,0.992,0.000514,0.0002408,0.11273,0.8867,0.01613,0.000882,0.01564,0.9673
/mnt/lake/VBags/150226/frame0054.jpg,Winter,0.662,0.03622,0.003067,0.2986,0.002357,0.000686,1.514e-05,0.997,0.001578,0.001339,0.1064,0.8906,0.05914,4.333e-05,0.001171,0.9395
/mnt/lake/VBags/150226/frame0117.jpg,Winter,0.627,0.0773,0.00397,0.2917,0.00923,0.003788,0.0001162,0.987,0.01075,0.002674,0.1846,0.802,0.07434,0.0002854,0.00547,0.92
